open,high,low,close,volume,vwap,timestamp,transactions,otc
421.115,421.19,420.85,420.85,4159,421.1009,2024-01-02 15:32:00,171,
420.935,421.135,420.9103,421.01,3901,421.0532,2024-01-02 15:33:00,130,
420.94,421.15,420.8,421.15,4192,420.9771,2024-01-02 15:34:00,144,
421.025,421.17,420.8501,421.01,3295,420.9337,2024-01-02 15:35:00,66,
420.95,420.98,420.94,420.94,930,420.9677,2024-01-02 15:36:00,73,
421.06,421.08,420.87,420.975,5224,420.9939,2024-01-02 15:37:00,167,
420.97,421.115,420.97,421.075,1653,421.0421,2024-01-02 15:38:00,95,
421.01,421.32,421.01,421.2408,2463,421.1578,2024-01-02 15:39:00,103,
421.24,421.53,421.24,421.53,2148,421.328,2024-01-02 15:40:00,123,
421.5,421.5,421.3141,421.3141,3617,421.3409,2024-01-02 15:41:00,125,
421.492,421.68,421.44,421.68,4708,421.5626,2024-01-02 15:43:00,143,
421.6913,421.885,421.6913,421.85,2426,421.7981,2024-01-02 15:44:00,103,
421.85,421.93,421.78,421.91,1919,421.858,2024-01-02 15:45:00,106,
422.05,422.28,422.05,422.0688,1991,422.1201,2024-01-02 15:46:00,57,
422.06,422.06,421.83,421.83,3723,421.9788,2024-01-02 15:47:00,201,
421.86,421.93,421.775,421.79,2922,421.8482,2024-01-02 15:48:00,117,
421.77,421.77,421.57,421.72,2362,421.6903,2024-01-02 15:49:00,103,
421.74,421.75,421.41,421.49,3216,421.6328,2024-01-02 15:50:00,117,
421.54,421.59,421.49,421.52,2155,421.5358,2024-01-02 15:51:00,90,
421.43,421.53,421.38,421.46,2377,421.4378,2024-01-02 15:52:00,120,
421.37,421.475,421.36,421.47,1858,421.3842,2024-01-02 15:53:00,67,
421.39,421.39,421.24,421.335,2704,421.3044,2024-01-02 15:54:00,135,
421.44,421.535,421.44,421.48,1928,421.4757,2024-01-02 15:55:00,89,
421.57,421.76,421.55,421.64,4314,421.6501,2024-01-02 15:56:00,167,
421.68,421.68,421.34,421.41,4255,421.5209,2024-01-02 15:57:00,140,
421.37,421.37,421.16,421.19,5705,421.2388,2024-01-02 15:58:00,172,
421.26,421.27,420.93,421.065,6059,421.1121,2024-01-02 15:59:00,193,
421.065,421.14,420.93,420.985,5675,421.0736,2024-01-02 16:00:00,150,
420.8801,420.98,420.78,420.98,5519,420.8933,2024-01-02 16:01:00,220,
421.0321,421.0321,420.925,420.925,891,420.9703,2024-01-02 16:02:00,69,
421.06,421.115,421.02,421.045,2727,421.0685,2024-01-02 16:03:00,160,
421.055,421.19,420.93,421.17,5005,421.1287,2024-01-02 16:04:00,178,
421.13,421.14,420.86,420.98,3665,420.9984,2024-01-02 16:05:00,167,
420.855,420.855,420.66,420.66,2585,420.7838,2024-01-02 16:06:00,105,
420.795,420.795,420.5701,420.6,2759,420.6783,2024-01-02 16:07:00,125,
420.6,420.94,420.6,420.65,6908,420.7855,2024-01-02 16:08:00,256,
420.78,420.86,420.77,420.85,3051,420.8191,2024-01-02 16:09:00,104,
420.86,421.075,420.855,421.01,3163,420.9547,2024-01-02 16:10:00,157,
421.15,421.21,421.135,421.14,2997,421.1407,2024-01-02 16:11:00,105,
421.19,421.32,420.94,420.97,2307,421.0777,2024-01-02 16:12:00,111,
420.96,420.96,420.805,420.83,2731,420.884,2024-01-02 16:13:00,110,
420.9225,421.03,420.74,420.74,3209,420.9104,2024-01-02 16:14:00,149,
421.04,421.16,421.025,421.16,892,421.0661,2024-01-02 16:15:00,79,
421.28,421.32,421.06,421.19,9645,421.1866,2024-01-02 16:16:00,208,
421.28,421.48,421.19,421.43,10157,421.2919,2024-01-02 16:17:00,247,
421.33,421.385,421.18,421.265,8315,421.2908,2024-01-02 16:18:00,207,
421.26,421.34,421.09,421.28,8762,421.225,2024-01-02 16:19:00,249,
421.23,421.415,421.23,421.25,3355,421.3536,2024-01-02 16:20:00,121,
421.37,421.37,421.325,421.36,1656,421.3273,2024-01-02 16:21:00,67,
421.36,421.45,421.24,421.45,5990,421.3357,2024-01-02 16:22:00,175,
421.335,421.45,421.13,421.13,2205,421.2381,2024-01-02 16:23:00,94,
421.16,421.16,421.04,421.1225,2742,421.118,2024-01-02 16:24:00,111,
421.12,421.12,420.85,420.93,2200,420.9855,2024-01-02 16:25:00,94,
420.94,421.19,420.94,421.145,4904,421.0824,2024-01-02 16:26:00,157,
421.12,421.25,421.12,421.25,1977,421.1694,2024-01-02 16:27:00,49,
421.21,421.25,421.21,421.25,996,421.2348,2024-01-02 16:28:00,84,
421.38,421.56,421.32,421.51,2302,421.4611,2024-01-02 16:29:00,150,
421.5075,421.63,421.495,421.57,2146,421.5444,2024-01-02 16:30:00,79,
421.55,421.695,421.55,421.695,2278,421.6467,2024-01-02 16:31:00,112,
421.81,422.21,421.81,421.965,5095,421.8791,2024-01-02 16:32:00,132,
421.93,422.25,421.93,422.135,5275,422.0487,2024-01-02 16:33:00,87,
422.19,422.317,422.135,422.317,1682,422.2179,2024-01-02 16:34:00,85,
422.4175,422.4175,422.06,422.06,34320,422.3518,2024-01-02 16:35:00,144,
422.01,422.01,421.72,421.814,2083,421.8522,2024-01-02 16:36:00,83,
421.7725,421.86,421.68,421.86,3726,421.7815,2024-01-02 16:37:00,119,
421.76,421.825,421.6348,421.66,2063,421.7401,2024-01-02 16:38:00,58,
421.8,421.8,421.66,421.66,1518,421.7222,2024-01-02 16:39:00,63,
421.55,421.67,421.55,421.55,2354,421.6061,2024-01-02 16:40:00,85,
421.58,421.67,421.55,421.57,2620,421.5961,2024-01-02 16:41:00,139,
421.655,421.78,421.655,421.735,4438,421.7128,2024-01-02 16:42:00,151,
421.73,421.73,421.585,421.59,3358,421.667,2024-01-02 16:43:00,86,
421.585,421.69,421.415,421.415,16271,421.6386,2024-01-02 16:44:00,200,
421.6,421.67,421.495,421.495,3108,421.6022,2024-01-02 16:45:00,85,
421.65,422.085,421.64,422.085,3359,421.8517,2024-01-02 16:46:00,156,
422.08,422.29,422.03,422.285,1952,422.1494,2024-01-02 16:47:00,55,
422.195,422.38,422.16,422.16,2689,422.295,2024-01-02 16:48:00,173,
422.315,422.38,422.2625,422.325,1928,422.3241,2024-01-02 16:49:00,109,
422.46,422.55,422.38,422.5175,4182,422.4425,2024-01-02 16:50:00,142,
422.44,422.7,422.44,422.7,1502,422.6014,2024-01-02 16:51:00,91,
422.725,422.77,422.54,422.68,7170,422.6042,2024-01-02 16:52:00,232,
422.595,422.595,422.35,422.35,1942,422.4928,2024-01-02 16:53:00,95,
422.48,422.51,422.43,422.5,1370,422.4825,2024-01-02 16:54:00,66,
422.3679,422.59,422.36,422.59,1949,422.462,2024-01-02 16:55:00,105,
422.59,422.7,422.59,422.615,1195,422.6407,2024-01-02 16:56:00,83,
422.54,422.625,422.5,422.5,669,422.5483,2024-01-02 16:57:00,48,
422.505,422.68,422.505,422.635,2100,422.6372,2024-01-02 16:58:00,105,
422.5625,422.615,422.46,422.6,3538,422.5692,2024-01-02 16:59:00,176,
422.64,422.69,422.575,422.66,2929,422.6381,2024-01-02 17:00:00,116,
422.6727,422.6727,422.51,422.51,19430,422.592,2024-01-02 17:01:00,464,
422.46,422.57,422.43,422.445,1771,422.4744,2024-01-02 17:02:00,99,
422.495,422.61,422.465,422.58,5166,422.5386,2024-01-02 17:03:00,127,
422.63,422.69,422.58,422.67,3423,422.6339,2024-01-02 17:04:00,129,
422.62,422.7,422.61,422.645,3849,422.6419,2024-01-02 17:05:00,113,
422.61,422.61,422.54,422.55,2780,422.5714,2024-01-02 17:06:00,94,
422.55,422.55,422.5,422.5,835,422.5323,2024-01-02 17:07:00,58,
422.495,422.59,422.495,422.59,1262,422.5452,2024-01-02 17:08:00,61,
422.5823,422.5823,422.5,422.5,1892,422.5299,2024-01-02 17:09:00,102,
422.445,422.445,422.29,422.4046,1807,422.3965,2024-01-02 17:10:00,122,
422.4,422.4,422.33,422.37,2261,422.3618,2024-01-02 17:11:00,55,
422.3,422.35,422.25,422.25,3310,422.3109,2024-01-02 17:12:00,108,
422.25,422.305,422.04,422.04,5684,422.2092,2024-01-02 17:13:00,141,
422.17,422.27,422.12,422.12,3482,422.2197,2024-01-02 17:14:00,66,
422.15,422.2,422.1,422.1,2660,422.1224,2024-01-02 17:15:00,84,
422.14,422.14,421.97,422.01,4896,422.0544,2024-01-02 17:16:00,220,
421.9625,421.9625,421.8021,421.8021,1951,421.881,2024-01-02 17:17:00,109,
421.75,421.96,421.75,421.85,3456,421.8811,2024-01-02 17:18:00,170,
421.78,421.83,421.69,421.69,3290,421.7728,2024-01-02 17:19:00,89,
421.76,421.89,421.605,421.8899,9805,421.7999,2024-01-02 17:20:00,272,
421.7,421.736,421.7,421.736,1182,421.6856,2024-01-02 17:22:00,72,
421.465,421.465,421.31,421.31,1813,421.3953,2024-01-02 17:23:00,79,
421.31,421.49,421.285,421.47,2851,421.379,2024-01-02 17:24:00,110,
421.35,421.5038,421.25,421.32,4394,421.3885,2024-01-02 17:25:00,131,
421.395,421.5,421.385,421.385,1942,421.417,2024-01-02 17:26:00,78,
421.4,421.4,421.27,421.27,588,421.3781,2024-01-02 17:27:00,32,
421.38,421.52,421.31,421.31,4654,421.4377,2024-01-02 17:28:00,170,
421.42,421.52,421.35,421.52,2158,421.4422,2024-01-02 17:29:00,85,
421.51,421.57,421.33,421.4099,4033,421.4828,2024-01-02 17:30:00,132,
421.355,421.44,421.25,421.36,3648,421.3577,2024-01-02 17:31:00,147,
421.37,421.44,421.165,421.22,8465,421.3219,2024-01-02 17:32:00,211,
421.2,421.255,421.16,421.16,2072,421.174,2024-01-02 17:33:00,109,
421.26,421.26,421.17,421.17,2675,421.2403,2024-01-02 17:34:00,81,
421.235,421.25,421.12,421.12,3329,421.1831,2024-01-02 17:35:00,133,
421.14,421.18,421.12,421.18,2199,421.16,2024-01-02 17:36:00,88,
421.18,421.195,421.165,421.19,1681,421.1953,2024-01-02 17:37:00,74,
421.3,421.33,421.19,421.19,3595,421.2861,2024-01-02 17:38:00,145,
421.24,421.31,421.24,421.31,667,421.2701,2024-01-02 17:39:00,32,
421.24,421.3836,421.24,421.27,3969,421.2974,2024-01-02 17:40:00,122,
421.3,421.39,421.23,421.33,2592,421.3143,2024-01-02 17:41:00,85,
421.365,421.365,421.165,421.27,2972,421.282,2024-01-02 17:42:00,112,
421.235,421.32,421.23,421.32,1244,421.2605,2024-01-02 17:43:00,63,
421.29,421.36,421.29,421.36,1575,421.3077,2024-01-02 17:44:00,62,
421.315,421.315,421.13,421.16,1283,421.2028,2024-01-02 17:45:00,73,
421.13,421.209,421.1,421.1,2323,421.1136,2024-01-02 17:46:00,60,
421.05,421.125,421.01,421.02,2194,421.075,2024-01-02 17:47:00,82,
421.03,421.1,420.8,420.8,4496,420.937,2024-01-02 17:48:00,126,
420.87,420.9,420.7,420.749,2671,420.821,2024-01-02 17:49:00,60,
420.71,420.86,420.66,420.74,3314,420.7302,2024-01-02 17:50:00,132,
420.74,420.74,420.53,420.58,1712,420.643,2024-01-02 17:51:00,76,
420.58,420.58,420.34,420.35,3494,420.467,2024-01-02 17:52:00,108,
420.435,420.57,420.435,420.45,6463,420.5122,2024-01-02 17:53:00,176,
420.3,420.39,420.3,420.38,1371,420.3599,2024-01-02 17:54:00,86,
420.36,420.36,419.89,420.02,5634,420.0214,2024-01-02 17:55:00,224,
419.97,420.25,419.97,420.145,9090,420.1298,2024-01-02 17:56:00,222,
420.04,420.1226,420.01,420.12,3374,420.0814,2024-01-02 17:57:00,104,
420.12,420.23,419.93,419.93,4619,420.1285,2024-01-02 17:58:00,159,
419.98,420.2,419.94,420.1,4702,420.0932,2024-01-02 17:59:00,149,
420.01,420.12,419.65,419.78,5852,419.8447,2024-01-02 18:00:00,238,
419.76,419.815,419.76,419.815,1611,419.7801,2024-01-02 18:01:00,100,
419.76,419.935,419.56,419.56,4250,419.7948,2024-01-02 18:02:00,119,
419.72,419.745,419.71,419.71,1210,419.7145,2024-01-02 18:03:00,68,
419.71,419.76,419.59,419.59,1626,419.6957,2024-01-02 18:04:00,73,
419.705,420.08,419.705,420.02,5191,419.9484,2024-01-02 18:05:00,147,
419.86,420.1,419.85,419.85,5491,419.9654,2024-01-02 18:06:00,160,
419.975,419.985,419.76,419.91,2764,419.9117,2024-01-02 18:07:00,117,
419.99,420.04,419.81,419.83,2435,419.9315,2024-01-02 18:08:00,104,
419.9,419.9,419.77,419.77,1978,419.8563,2024-01-02 18:09:00,88,
419.89,419.94,419.79,419.8,3077,419.8967,2024-01-02 18:10:00,117,
419.88,419.95,419.76,419.95,2852,419.9045,2024-01-02 18:11:00,88,
419.94,419.97,419.9,419.94,3569,419.9413,2024-01-02 18:12:00,89,
419.94,419.98,419.76,419.87,4099,419.8889,2024-01-02 18:13:00,131,
419.875,420.05,419.875,420.04,2752,420.0042,2024-01-02 18:14:00,104,
420.04,420.04,419.86,419.95,2244,419.9631,2024-01-02 18:15:00,81,
419.97,420.0,419.95,419.97,1878,419.9807,2024-01-02 18:16:00,61,
419.935,420.02,419.935,420.02,3370,419.9831,2024-01-02 18:17:00,121,
419.96,420.2,419.96,420.12,3723,420.1286,2024-01-02 18:18:00,143,
420.19,420.305,420.19,420.305,2257,420.2289,2024-01-02 18:19:00,78,
420.3,420.32,420.3,420.32,945,420.3152,2024-01-02 18:20:00,46,
420.255,420.4,420.245,420.36,2991,420.3223,2024-01-02 18:21:00,98,
420.405,420.499,420.405,420.44,2568,420.4404,2024-01-02 18:22:00,92,
420.42,420.55,420.42,420.545,7675,420.491,2024-01-02 18:23:00,201,
420.595,420.79,420.595,420.705,3303,420.6915,2024-01-02 18:24:00,133,
420.76,420.76,420.7,420.715,1629,420.7005,2024-01-02 18:25:00,69,
420.715,420.775,420.71,420.775,936,420.7564,2024-01-02 18:26:00,62,
420.77,420.97,420.77,420.875,5157,420.8582,2024-01-02 18:27:00,140,
420.94,421.14,420.94,421.14,2670,421.0263,2024-01-02 18:28:00,95,
421.12,421.12,421.04,421.09,3670,421.0723,2024-01-02 18:29:00,136,
421.13,421.14,421.055,421.055,1761,421.0899,2024-01-02 18:30:00,73,
421.09,421.13,421.02,421.02,3590,421.0776,2024-01-02 18:31:00,124,
421.03,421.11,421.03,421.11,3802,421.0894,2024-01-02 18:32:00,99,
421.09,421.19,421.07,421.19,3521,421.1152,2024-01-02 18:33:00,147,
421.27,421.299,421.255,421.29,2806,421.2926,2024-01-02 18:34:00,145,
421.4201,421.62,421.4201,421.62,2239,421.5185,2024-01-02 18:35:00,104,
421.63,421.86,421.62,421.65,10617,421.6764,2024-01-02 18:36:00,147,
421.65,421.81,421.53,421.81,8148,421.6356,2024-01-02 18:37:00,230,
421.8,421.815,421.79,421.81,2855,421.7849,2024-01-02 18:38:00,77,
421.94,421.965,421.835,421.965,2258,421.8892,2024-01-02 18:39:00,101,
421.96,422.14,421.935,422.13,3950,422.0124,2024-01-02 18:40:00,102,
422.07,422.19,422.07,422.115,2510,422.102,2024-01-02 18:41:00,119,
422.115,422.1576,421.93,421.93,5448,422.062,2024-01-02 18:42:00,182,
421.93,422.22,421.93,422.145,3225,422.1085,2024-01-02 18:43:00,91,
422.14,422.14,422.0,422.0,1605,422.0484,2024-01-02 18:44:00,73,
421.8,421.8,421.78,421.78,1392,421.8178,2024-01-02 18:45:00,100,
421.9,422.01,421.9,421.91,1816,421.9082,2024-01-02 18:46:00,55,
422.01,422.01,421.92,421.965,3522,421.967,2024-01-02 18:47:00,113,
421.91,421.91,421.85,421.85,1190,421.8844,2024-01-02 18:48:00,57,
421.715,421.85,421.715,421.84,2331,421.8028,2024-01-02 18:49:00,108,
421.775,421.775,421.775,421.775,856,421.7907,2024-01-02 18:50:00,51,
421.83,421.9019,421.685,421.685,3153,421.8067,2024-01-02 18:51:00,108,
421.655,421.655,421.405,421.49,2712,421.509,2024-01-02 18:52:00,122,
421.49,421.505,421.3,421.3,3434,421.4269,2024-01-02 18:53:00,126,
421.3,421.34,421.21,421.28,3052,421.2845,2024-01-02 18:54:00,96,
421.27,421.27,421.19,421.19,3174,421.2355,2024-01-02 18:55:00,104,
421.25,421.32,421.14,421.15,10073,421.2384,2024-01-02 18:56:00,183,
421.075,421.2,421.03,421.11,4474,421.1337,2024-01-02 18:57:00,122,
421.12,421.12,420.94,420.94,3323,421.0021,2024-01-02 18:58:00,135,
421.0,421.16,421.0,421.16,2765,421.0893,2024-01-02 18:59:00,108,
421.16,421.16,421.065,421.1,4244,421.0994,2024-01-02 19:00:00,190,
420.9873,421.0,420.915,420.93,2074,420.9707,2024-01-02 19:01:00,91,
420.91,420.91,420.76,420.8,1667,420.7931,2024-01-02 19:02:00,71,
420.88,421.02,420.87,420.91,4808,420.928,2024-01-02 19:03:00,146,
420.92,420.92,420.91,420.91,833,420.9203,2024-01-02 19:04:00,61,
420.91,420.99,420.88,420.89,2478,420.9224,2024-01-02 19:05:00,95,
420.87,420.98,420.71,420.71,2379,420.8014,2024-01-02 19:06:00,79,
420.68,420.68,420.48,420.48,2145,420.5811,2024-01-02 19:07:00,92,
420.49,420.615,420.47,420.6,2505,420.5765,2024-01-02 19:08:00,73,
420.6,420.775,420.59,420.73,7860,420.6395,2024-01-02 19:09:00,192,
420.655,420.85,420.655,420.85,3012,420.7639,2024-01-02 19:10:00,127,
420.83,420.97,420.83,420.97,1622,420.8866,2024-01-02 19:11:00,70,
420.99,420.99,420.99,420.99,1153,420.9819,2024-01-02 19:12:00,74,
421.1125,421.1125,421.11,421.11,561,421.1005,2024-01-02 19:13:00,46,
421.175,421.175,421.05,421.11,1945,421.1313,2024-01-02 19:14:00,75,
420.93,421.03,420.93,421.03,879,420.9811,2024-01-02 19:15:00,51,
421.03,421.03,420.89,420.89,616,420.9239,2024-01-02 19:16:00,45,
420.89,420.9121,420.87,420.87,2032,420.9028,2024-01-02 19:17:00,53,
421.0,421.04,420.87,420.895,5124,420.9715,2024-01-02 19:19:00,179,
420.9129,420.9599,420.7976,420.95,1778,420.9093,2024-01-02 19:20:00,65,
420.83,421.01,420.83,420.99,1806,420.9574,2024-01-02 19:21:00,72,
421.01,421.01,420.86,420.9,1922,420.9196,2024-01-02 19:22:00,99,
420.85,420.85,420.81,420.81,865,420.8334,2024-01-02 19:23:00,45,
420.81,420.81,420.76,420.8062,1529,420.7858,2024-01-02 19:24:00,88,
420.7659,420.8,420.67,420.67,3584,420.7521,2024-01-02 19:25:00,118,
420.62,420.68,420.59,420.66,9655,420.6456,2024-01-02 19:26:00,265,
420.645,420.74,420.645,420.74,1908,420.7098,2024-01-02 19:27:00,93,
420.74,420.79,420.71,420.76,2161,420.7615,2024-01-02 19:28:00,81,
420.85,420.915,420.85,420.915,1751,420.8936,2024-01-02 19:29:00,83,
420.9328,421.18,420.92,421.14,2421,421.0038,2024-01-02 19:30:00,107,
421.07,421.13,421.0,421.05,2221,421.0661,2024-01-02 19:31:00,85,
421.1,421.1,420.8644,420.8644,1627,420.9475,2024-01-02 19:32:00,88,
420.84,420.85,420.84,420.85,1156,420.838,2024-01-02 19:33:00,59,
420.64,420.67,420.64,420.67,1258,420.7654,2024-01-02 19:34:00,82,
420.67,420.73,420.67,420.73,2109,420.7106,2024-01-02 19:35:00,101,
420.73,420.73,420.6575,420.68,1416,420.6986,2024-01-02 19:36:00,69,
420.75,420.78,420.75,420.765,2850,420.7442,2024-01-02 19:37:00,128,
420.77,420.795,420.77,420.795,1716,420.7869,2024-01-02 19:38:00,79,
420.79,420.795,420.65,420.65,1335,420.738,2024-01-02 19:39:00,71,
420.65,420.7375,420.6375,420.7375,1102,420.6865,2024-01-02 19:40:00,76,
420.705,420.83,420.705,420.73,2041,420.7354,2024-01-02 19:41:00,80,
420.63,420.83,420.58,420.83,5156,420.6956,2024-01-02 19:42:00,446,
420.74,420.76,420.7,420.74,2813,420.7331,2024-01-02 19:43:00,106,
420.74,420.74,420.5625,420.71,3131,420.6582,2024-01-02 19:44:00,172,
420.7,420.7,420.69,420.7,909,420.6811,2024-01-02 19:45:00,63,
420.77,420.79,420.71,420.72,3952,420.7463,2024-01-02 19:46:00,177,
420.83,420.83,420.79,420.79,1048,420.8288,2024-01-02 19:47:00,79,
420.77,420.8723,420.73,420.84,1450,420.7721,2024-01-02 19:48:00,81,
420.8,420.827,420.8,420.8,1036,420.7957,2024-01-02 19:49:00,48,
420.86,420.98,420.805,420.98,5409,420.8704,2024-01-02 19:50:00,292,
420.98,421.04,420.96,421.015,2133,420.9956,2024-01-02 19:51:00,100,
421.04,421.065,421.01,421.05,1103,421.0368,2024-01-02 19:52:00,47,
421.07,421.09,420.87,420.87,2821,420.9653,2024-01-02 19:53:00,176,
420.88,421.07,420.86,421.07,2881,420.9511,2024-01-02 19:54:00,106,
421.07,421.07,420.98,421.02,1165,421.0114,2024-01-02 19:55:00,84,
421.0,421.01,420.7901,420.7901,1438,420.9566,2024-01-02 19:56:00,95,
420.92,421.04,420.9,420.94,3981,420.9756,2024-01-02 19:57:00,134,
420.85,421.03,420.85,420.88,2386,420.9443,2024-01-02 19:58:00,106,
420.88,420.88,420.88,420.88,974,420.9206,2024-01-02 19:59:00,79,
420.92,421.01,420.88,420.88,4159,420.9589,2024-01-02 20:00:00,158,
420.8,421.0,420.8,420.875,17414,420.98,2024-01-02 20:01:00,139,
420.94,421.0,420.94,421.0,2230,420.9743,2024-01-02 20:02:00,135,
421.0,421.045,420.89,421.04,6738,420.9853,2024-01-02 20:03:00,329,
421.03,421.04,420.84,420.99,6123,420.9631,2024-01-02 20:04:00,203,
420.825,420.8917,420.79,420.8917,2490,420.8412,2024-01-02 20:05:00,137,
420.84,420.84,420.6759,420.785,4368,420.7783,2024-01-02 20:06:00,188,
420.73,420.86,420.68,420.86,3730,420.7558,2024-01-02 20:07:00,148,
420.6525,420.98,420.6525,420.915,6186,420.8681,2024-01-02 20:08:00,241,
420.99,421.02,420.87,420.87,2311,420.9364,2024-01-02 20:09:00,101,
420.84,420.86,420.75,420.84,4700,420.8144,2024-01-02 20:10:00,232,
420.75,420.87,420.75,420.815,2645,420.8218,2024-01-02 20:11:00,115,
420.88,420.91,420.79,420.91,6316,420.8642,2024-01-02 20:12:00,194,
420.91,421.06,420.91,421.05,3007,420.9805,2024-01-02 20:13:00,144,
421.0,421.1,421.0,421.1,2385,421.0548,2024-01-02 20:14:00,89,
421.0458,421.0458,420.79,420.86,3581,420.9249,2024-01-02 20:15:00,197,
420.86,420.96,420.84,420.93,3735,420.8935,2024-01-02 20:16:00,173,
420.94,421.17,420.94,421.17,2976,421.0884,2024-01-02 20:17:00,184,
421.4,421.4,421.25,421.365,2037,421.3298,2024-01-02 20:18:00,120,
421.22,421.26,421.16,421.22,2060,421.2225,2024-01-02 20:19:00,94,
