open,high,low,close,volume,vwap,timestamp,transactions,otc
286.68,286.71,286.585,286.59,4984,286.656,2024-03-14 15:32:00,169,
286.62,286.75,286.62,286.75,3618,286.6792,2024-03-14 15:33:00,127,
286.77,286.77,286.6881,286.76,3342,286.7274,2024-03-14 15:34:00,109,
286.75,286.75,286.62,286.69,6855,286.7056,2024-03-14 15:35:00,176,
286.715,286.81,286.7,286.795,10350,286.7354,2024-03-14 15:36:00,215,
286.8,287.02,286.795,287.02,4420,286.9073,2024-03-14 15:37:00,147,
286.945,286.945,286.81,286.9025,5187,286.8798,2024-03-14 15:38:00,153,
286.87,286.87,286.72,286.75,7083,286.7809,2024-03-14 15:39:00,214,
286.78,286.85,286.65,286.65,10987,286.7786,2024-03-14 15:40:00,283,
286.64,286.84,286.6,286.84,8077,286.7231,2024-03-14 15:41:00,184,
286.8443,286.8443,286.76,286.79,4946,286.7946,2024-03-14 15:42:00,112,
286.805,286.89,286.78,286.89,5065,286.834,2024-03-14 15:43:00,161,
286.86,286.875,286.83,286.875,4027,286.8556,2024-03-14 15:44:00,139,
286.88,286.92,286.73,286.895,16280,286.9325,2024-03-14 15:45:00,206,
286.92,286.985,286.91,286.9496,10855,286.9317,2024-03-14 15:46:00,252,
286.96,286.99,286.88,286.88,10326,286.9382,2024-03-14 15:47:00,259,
286.84,286.86,286.7,286.78,4389,286.8013,2024-03-14 15:48:00,150,
286.74,286.74,286.55,286.55,6699,286.6591,2024-03-14 15:49:00,211,
286.62,286.66,286.48,286.65,11388,286.5871,2024-03-14 15:50:00,327,
286.56,286.66,286.52,286.57,6359,286.5607,2024-03-14 15:51:00,188,
286.55,286.62,286.5,286.62,5412,286.5525,2024-03-14 15:52:00,162,
286.64,286.7832,286.62,286.7832,7907,286.7087,2024-03-14 15:53:00,225,
286.79,286.895,286.785,286.895,7978,286.8345,2024-03-14 15:54:00,198,
286.87,286.87,286.73,286.79,12158,286.826,2024-03-14 15:55:00,220,
286.81,286.82,286.63,286.636,7310,286.7107,2024-03-14 15:56:00,171,
286.66,286.69,286.63,286.64,4172,286.6615,2024-03-14 15:57:00,110,
286.67,286.77,286.65,286.6741,12362,286.7108,2024-03-14 15:58:00,254,
286.68,286.825,286.68,286.82,21636,286.71,2024-03-14 15:59:00,353,
286.84,286.85,286.78,286.805,3679,286.8047,2024-03-14 16:00:00,142,
286.8154,286.83,286.78,286.8,5924,286.8004,2024-03-14 16:01:00,164,
286.77,286.77,286.62,286.65,5853,286.6823,2024-03-14 16:02:00,174,
286.64,286.67,286.617,286.67,3782,286.6432,2024-03-14 16:03:00,114,
286.675,286.72,286.63,286.69,5306,286.6829,2024-03-14 16:04:00,134,
286.69,286.75,286.57,286.58,5944,286.6494,2024-03-14 16:05:00,146,
286.59,286.59,286.46,286.59,11280,286.5324,2024-03-14 16:06:00,272,
286.605,286.67,286.6,286.6,8678,286.639,2024-03-14 16:07:00,211,
286.63,286.66,286.59,286.59,8966,286.6288,2024-03-14 16:08:00,187,
286.59,286.62,286.3,286.41,17019,286.4533,2024-03-14 16:09:00,358,
286.43,286.56,286.405,286.51,10678,286.4686,2024-03-14 16:10:00,217,
286.51,286.67,286.51,286.64,14179,286.5994,2024-03-14 16:11:00,299,
286.61,286.625,286.5,286.6,4916,286.561,2024-03-14 16:12:00,144,
286.58,286.59,286.28,286.42,9145,286.432,2024-03-14 16:13:00,223,
286.4299,286.44,286.33,286.435,4370,286.4178,2024-03-14 16:14:00,109,
286.425,286.46,286.3827,286.44,8898,286.4233,2024-03-14 16:15:00,170,
286.42,286.42,286.325,286.3899,5096,286.3754,2024-03-14 16:16:00,152,
286.37,286.37,286.235,286.28,8321,286.3047,2024-03-14 16:17:00,185,
286.3,286.45,286.28,286.43,9956,286.3446,2024-03-14 16:18:00,193,
286.43,286.5099,286.37,286.5099,6973,286.4137,2024-03-14 16:19:00,170,
286.5,286.66,286.5,286.66,28480,286.5947,2024-03-14 16:20:00,433,
286.69,286.79,286.66,286.71,7387,286.7152,2024-03-14 16:21:00,188,
286.71,286.92,286.71,286.9199,5306,286.8432,2024-03-14 16:22:00,149,
286.93,286.95,286.92,286.95,4982,286.9409,2024-03-14 16:23:00,98,
286.96,287.08,286.95,287.04,7188,286.9969,2024-03-14 16:24:00,173,
287.05,287.08,286.99,286.99,4211,287.0313,2024-03-14 16:25:00,132,
287.04,287.1,287.01,287.09,3400,287.0609,2024-03-14 16:26:00,97,
287.08,287.095,287.03,287.03,6968,287.0628,2024-03-14 16:27:00,150,
287.03,287.1,287.01,287.07,5924,287.0564,2024-03-14 16:28:00,149,
287.07,287.09,286.97,287.0,13216,287.0158,2024-03-14 16:29:00,234,
287.0,287.02,286.96,287.0,18258,287.0004,2024-03-14 16:30:00,284,
287.02,287.02,286.81,286.96,7209,286.9162,2024-03-14 16:31:00,191,
286.93,286.93,286.75,286.83,8616,286.8467,2024-03-14 16:32:00,187,
286.745,286.84,286.74,286.79,5349,286.7941,2024-03-14 16:33:00,133,
286.755,286.7699,286.63,286.63,3558,286.7059,2024-03-14 16:34:00,145,
286.62,286.78,286.62,286.78,6203,286.679,2024-03-14 16:35:00,150,
286.78,286.83,286.68,286.705,7314,286.7707,2024-03-14 16:36:00,162,
286.72,286.73,286.56,286.56,5634,286.6387,2024-03-14 16:37:00,211,
286.56,286.675,286.51,286.64,16005,286.5932,2024-03-14 16:38:00,257,
286.65,286.74,286.625,286.73,5706,286.6889,2024-03-14 16:39:00,138,
286.71,286.76,286.7012,286.76,9383,286.7334,2024-03-14 16:40:00,189,
286.76,286.8,286.69,286.7,7025,286.7641,2024-03-14 16:41:00,124,
286.7,286.745,286.69,286.69,2920,286.7049,2024-03-14 16:42:00,83,
286.72,286.75,286.55,286.65,6072,286.6336,2024-03-14 16:43:00,165,
286.67,286.71,286.6,286.6,6339,286.6567,2024-03-14 16:44:00,123,
286.67,286.7,286.645,286.69,3335,286.6721,2024-03-14 16:45:00,86,
286.71,286.8,286.69,286.75,8112,286.7438,2024-03-14 16:46:00,176,
286.74,286.78,286.64,286.64,15804,286.6974,2024-03-14 16:47:00,304,
286.6648,286.69,286.57,286.57,13336,286.6501,2024-03-14 16:48:00,255,
286.56,286.57,286.48,286.5337,5476,286.5198,2024-03-14 16:49:00,113,
286.515,286.57,286.48,286.57,8380,286.5198,2024-03-14 16:50:00,168,
286.55,286.66,286.55,286.62,10402,286.6148,2024-03-14 16:51:00,228,
286.6,286.6,286.48,286.49,5385,286.5242,2024-03-14 16:52:00,121,
286.495,286.58,286.495,286.515,10606,286.5332,2024-03-14 16:53:00,288,
286.52,286.54,286.41,286.4181,3482,286.4633,2024-03-14 16:54:00,109,
286.438,286.455,286.25,286.25,5404,286.3561,2024-03-14 16:55:00,125,
286.24,286.26,286.17,286.195,6654,286.2419,2024-03-14 16:56:00,116,
286.1701,286.22,286.17,286.175,5256,286.1942,2024-03-14 16:57:00,142,
286.17,286.18,286.085,286.14,10216,286.1402,2024-03-14 16:58:00,247,
286.12,286.14,286.0464,286.055,7941,286.0747,2024-03-14 16:59:00,157,
286.04,286.07,285.9605,286.04,7965,286.0242,2024-03-14 17:00:00,228,
285.985,286.06,285.985,286.03,3546,286.0302,2024-03-14 17:01:00,124,
286.02,286.05,286.01,286.05,5348,286.03,2024-03-14 17:02:00,139,
286.03,286.07,286.01,286.04,5558,286.0321,2024-03-14 17:03:00,136,
286.05,286.05,285.92,285.955,13170,285.9572,2024-03-14 17:04:00,177,
285.92,285.9315,285.83,285.865,5182,285.8807,2024-03-14 17:05:00,137,
285.85,285.91,285.8301,285.855,3913,285.8721,2024-03-14 17:06:00,115,
285.85,285.89,285.83,285.885,4264,285.8585,2024-03-14 17:07:00,98,
285.89,285.9,285.84,285.84,5138,285.8737,2024-03-14 17:08:00,130,
285.85,285.92,285.85,285.88,9173,285.8797,2024-03-14 17:09:00,198,
285.85,285.86,285.59,285.65,10256,285.7099,2024-03-14 17:10:00,239,
285.645,285.65,285.615,285.64,3714,285.6364,2024-03-14 17:11:00,115,
285.66,285.77,285.64,285.7,8398,285.7079,2024-03-14 17:12:00,224,
285.72,285.74,285.68,285.72,4697,285.7213,2024-03-14 17:13:00,122,
285.73,285.81,285.73,285.76,6881,285.7707,2024-03-14 17:14:00,174,
285.745,285.745,285.68,285.7,2525,285.7104,2024-03-14 17:15:00,92,
285.72,285.78,285.675,285.675,5360,285.7373,2024-03-14 17:16:00,128,
285.69,285.7,285.49,285.53,6923,285.6011,2024-03-14 17:17:00,160,
285.49,285.51,285.35,285.36,8640,285.4345,2024-03-14 17:18:00,188,
285.38,285.45,285.31,285.4,14230,285.3838,2024-03-14 17:19:00,260,
285.36,285.55,285.36,285.51,9615,285.4601,2024-03-14 17:20:00,222,
285.47,285.51,285.405,285.46,5678,285.4702,2024-03-14 17:21:00,151,
285.45,285.61,285.44,285.58,5780,285.5482,2024-03-14 17:22:00,135,
285.5996,285.61,285.525,285.59,14687,285.588,2024-03-14 17:23:00,285,
285.6,285.64,285.57,285.63,6149,285.6067,2024-03-14 17:24:00,152,
285.61,285.685,285.58,285.65,7223,285.6319,2024-03-14 17:25:00,169,
285.69,285.69,285.59,285.6,9394,285.6409,2024-03-14 17:26:00,144,
285.6002,285.66,285.59,285.63,4285,285.6234,2024-03-14 17:27:00,113,
285.67,285.7044,285.65,285.65,5295,285.6683,2024-03-14 17:28:00,169,
285.64,285.64,285.555,285.555,4792,285.5896,2024-03-14 17:29:00,142,
285.54,285.54,285.3,285.315,8194,285.3794,2024-03-14 17:30:00,223,
285.3,285.37,285.24,285.2814,8329,285.296,2024-03-14 17:31:00,228,
285.28,285.35,285.27,285.32,4485,285.3046,2024-03-14 17:32:00,132,
285.32,285.39,285.2605,285.2605,7277,285.3342,2024-03-14 17:33:00,204,
285.29,285.58,285.29,285.52,10195,285.4907,2024-03-14 17:34:00,348,
285.51,285.59,285.47,285.485,7526,285.5345,2024-03-14 17:35:00,281,
285.48,285.5799,285.45,285.45,7710,285.5166,2024-03-14 17:36:00,268,
285.48,285.69,285.4667,285.68,5270,285.5668,2024-03-14 17:37:00,151,
285.695,285.75,285.67,285.75,5146,285.6996,2024-03-14 17:38:00,144,
285.76,285.78,285.72,285.72,5223,285.7477,2024-03-14 17:39:00,128,
285.72,285.74,285.64,285.7,7250,285.6935,2024-03-14 17:40:00,190,
285.71,285.725,285.61,285.65,8046,285.6813,2024-03-14 17:41:00,189,
285.645,285.6996,285.645,285.6996,4687,285.6692,2024-03-14 17:42:00,116,
285.69,285.73,285.65,285.65,5714,285.6981,2024-03-14 17:43:00,131,
285.66,285.73,285.655,285.695,7944,285.6894,2024-03-14 17:44:00,187,
285.68,285.68,285.53,285.54,6483,285.5884,2024-03-14 17:45:00,166,
285.545,285.63,285.545,285.61,10478,285.5986,2024-03-14 17:46:00,241,
285.62,285.71,285.61,285.6715,5282,285.6744,2024-03-14 17:47:00,132,
285.67,285.745,285.66,285.705,5559,285.6908,2024-03-14 17:48:00,153,
285.725,285.725,285.64,285.67,6361,285.684,2024-03-14 17:49:00,172,
285.68,285.715,285.67,285.715,6121,285.6871,2024-03-14 17:50:00,123,
285.72,285.8,285.68,285.78,9484,285.7329,2024-03-14 17:51:00,221,
285.75,285.88,285.74,285.88,5736,285.8291,2024-03-14 17:52:00,143,
285.875,285.99,285.85,285.98,6621,285.9195,2024-03-14 17:53:00,141,
285.98,286.07,285.93,285.95,13865,285.9835,2024-03-14 17:54:00,269,
285.94,285.94,285.81,285.81,7939,285.8851,2024-03-14 17:55:00,140,
285.84,285.96,285.83,285.94,6604,285.9046,2024-03-14 17:56:00,198,
285.94,285.94,285.86,285.93,5681,285.9094,2024-03-14 17:57:00,150,
285.9606,285.9606,285.9,285.9,3807,285.9203,2024-03-14 17:58:00,108,
285.8724,285.92,285.87,285.895,5639,285.8818,2024-03-14 17:59:00,147,
285.93,286.04,285.83,285.835,11415,285.935,2024-03-14 18:00:00,318,
285.85,285.905,285.8,285.905,5256,285.8482,2024-03-14 18:01:00,168,
285.91,285.94,285.89,285.91,8194,285.914,2024-03-14 18:02:00,166,
285.93,286.0,285.78,285.83,10589,285.8993,2024-03-14 18:03:00,253,
285.8456,285.8456,285.71,285.7701,6316,285.7617,2024-03-14 18:04:00,169,
285.78,285.825,285.76,285.8,5367,285.7956,2024-03-14 18:05:00,154,
285.79,285.79,285.71,285.755,9392,285.7396,2024-03-14 18:06:00,234,
285.7825,285.8,285.65,285.65,8242,285.7357,2024-03-14 18:07:00,184,
285.68,285.75,285.65,285.73,6033,285.6929,2024-03-14 18:08:00,210,
285.725,285.8599,285.725,285.84,5354,285.8,2024-03-14 18:09:00,209,
285.84,285.885,285.77,285.79,7756,285.8278,2024-03-14 18:10:00,172,
285.81,285.87,285.77,285.865,9045,285.8177,2024-03-14 18:11:00,208,
285.87,285.915,285.77,285.77,13346,285.8482,2024-03-14 18:12:00,255,
285.77,285.875,285.75,285.79,11697,285.8265,2024-03-14 18:13:00,239,
285.785,285.84,285.77,285.84,21194,285.9553,2024-03-14 18:14:00,135,
285.85,285.86,285.835,285.845,6696,285.8467,2024-03-14 18:15:00,155,
285.845,285.865,285.795,285.84,9659,285.8331,2024-03-14 18:16:00,240,
285.8451,285.8597,285.74,285.74,7015,285.8119,2024-03-14 18:17:00,155,
285.73,285.8,285.73,285.795,7357,285.7591,2024-03-14 18:18:00,211,
285.78,285.86,285.78,285.86,7653,285.8248,2024-03-14 18:19:00,187,
285.875,285.94,285.78,285.8,12558,285.8609,2024-03-14 18:20:00,270,
285.81,285.9,285.76,285.885,7922,285.8265,2024-03-14 18:21:00,207,
285.9,285.9133,285.86,285.89,6166,285.8834,2024-03-14 18:22:00,130,
285.9,285.9,285.77,285.77,7039,285.838,2024-03-14 18:23:00,174,
285.79,285.82,285.74,285.76,6911,285.7898,2024-03-14 18:24:00,173,
285.74,285.79,285.74,285.76,7144,285.7648,2024-03-14 18:25:00,167,
285.76,285.82,285.7534,285.82,6090,285.7817,2024-03-14 18:26:00,172,
285.825,285.84,285.77,285.77,5936,285.802,2024-03-14 18:27:00,122,
285.76,285.81,285.75,285.79,6092,285.7772,2024-03-14 18:28:00,188,
285.76,285.76,285.5401,285.66,23071,285.6367,2024-03-14 18:29:00,313,
285.66,285.66,285.5,285.63,11695,285.593,2024-03-14 18:30:00,284,
285.63,285.64,285.48,285.5,6136,285.564,2024-03-14 18:31:00,166,
285.47,285.52,285.45,285.52,5190,285.4838,2024-03-14 18:32:00,164,
285.55,285.55,285.48,285.51,4992,285.5176,2024-03-14 18:33:00,153,
285.51,285.7,285.51,285.69,2974,285.6069,2024-03-14 18:34:00,134,
285.68,285.68,285.545,285.56,6097,285.6085,2024-03-14 18:35:00,152,
285.56,285.59,285.52,285.57,10273,285.5581,2024-03-14 18:36:00,242,
285.55,285.6,285.5,285.565,6594,285.5579,2024-03-14 18:37:00,207,
285.565,285.62,285.56,285.56,6797,285.596,2024-03-14 18:38:00,161,
285.54,285.54,285.41,285.46,8474,285.4776,2024-03-14 18:39:00,216,
285.495,285.52,285.48,285.49,5047,285.4954,2024-03-14 18:40:00,240,
285.51,285.56,285.5,285.56,5363,285.5303,2024-03-14 18:41:00,196,
285.565,285.65,285.54,285.54,9049,285.6046,2024-03-14 18:42:00,213,
285.56,285.665,285.56,285.59,8532,285.6055,2024-03-14 18:43:00,218,
285.62,285.6998,285.6,285.65,7343,285.6396,2024-03-14 18:44:00,222,
285.63,285.65,285.59,285.65,7048,285.6276,2024-03-14 18:45:00,192,
285.66,285.68,285.59,285.59,11327,285.6354,2024-03-14 18:46:00,244,
285.61,285.62,285.55,285.56,30434,285.5937,2024-03-14 18:47:00,236,
285.59,285.63,285.56,285.58,8805,285.5977,2024-03-14 18:48:00,191,
285.58,285.6,285.45,285.45,7670,285.5641,2024-03-14 18:49:00,181,
285.475,285.49,285.43,285.49,5552,285.4654,2024-03-14 18:50:00,185,
285.47,285.53,285.47,285.5,6260,285.5031,2024-03-14 18:51:00,197,
285.49,285.52,285.43,285.455,5928,285.4719,2024-03-14 18:52:00,156,
285.47,285.5,285.36,285.375,8889,285.4284,2024-03-14 18:53:00,232,
285.38,285.5,285.34,285.34,13442,285.4284,2024-03-14 18:54:00,349,
285.44,285.44,285.4,285.43,6005,285.4224,2024-03-14 18:55:00,169,
285.455,285.46,285.34,285.38,9708,285.4093,2024-03-14 18:56:00,265,
285.41,285.54,285.41,285.48,10375,285.4977,2024-03-14 18:57:00,317,
285.4584,285.5,285.43,285.5,3734,285.458,2024-03-14 18:58:00,108,
285.49,285.495,285.43,285.43,8380,285.4642,2024-03-14 18:59:00,179,
285.42,285.42,285.26,285.305,9720,285.3446,2024-03-14 19:00:00,333,
285.29,285.3163,285.16,285.29,10659,285.2677,2024-03-14 19:01:00,237,
285.28,285.38,285.26,285.38,4996,285.3144,2024-03-14 19:02:00,161,
285.34,285.46,285.33,285.46,5984,285.3939,2024-03-14 19:03:00,163,
285.4716,285.48,285.3,285.315,10108,285.4079,2024-03-14 19:04:00,230,
285.295,285.35,285.29,285.295,4988,285.2875,2024-03-14 19:05:00,170,
285.28,285.3,285.13,285.13,9163,285.2294,2024-03-14 19:06:00,240,
285.11,285.19,285.11,285.12,8254,285.1466,2024-03-14 19:07:00,199,
285.11,285.11,284.91,284.91,15906,285.0359,2024-03-14 19:08:00,374,
284.9,284.9,284.725,284.78,12849,284.8197,2024-03-14 19:09:00,332,
284.77,284.91,284.75,284.85,9724,284.8806,2024-03-14 19:10:00,301,
284.87,285.0499,284.865,284.9997,13502,284.9569,2024-03-14 19:11:00,288,
284.98,285.08,284.931,285.04,15347,285.0051,2024-03-14 19:12:00,338,
285.03,285.07,284.974,285.01,9376,285.0232,2024-03-14 19:13:00,146,
285.04,285.09,285.0079,285.06,12895,285.0483,2024-03-14 19:14:00,240,
285.05,285.17,285.02,285.09,14339,285.111,2024-03-14 19:15:00,311,
285.17,285.33,285.17,285.25,12795,285.239,2024-03-14 19:16:00,307,
285.2383,285.285,285.21,285.24,8455,285.2436,2024-03-14 19:17:00,158,
285.23,285.23,285.0499,285.1123,11611,285.1544,2024-03-14 19:18:00,247,
285.13,285.14,285.1,285.14,7664,285.1247,2024-03-14 19:19:00,192,
285.113,285.17,285.11,285.16,10269,285.1438,2024-03-14 19:20:00,253,
285.14,285.14,285.03,285.1,11558,285.0805,2024-03-14 19:21:00,266,
285.1,285.28,285.1,285.24,9178,285.2076,2024-03-14 19:22:00,303,
285.26,285.29,285.17,285.17,11633,285.2363,2024-03-14 19:23:00,261,
285.17,285.19,285.11,285.12,8678,285.1549,2024-03-14 19:24:00,243,
285.1,285.15,285.0,285.0,14241,285.0708,2024-03-14 19:25:00,271,
285.0,285.0,284.87,284.9,9124,284.9276,2024-03-14 19:26:00,250,
284.915,285.17,284.89,285.17,19835,285.0092,2024-03-14 19:27:00,442,
285.19,285.19,285.05,285.09,17590,285.1108,2024-03-14 19:28:00,311,
285.09,285.1,285.05,285.1,10814,285.0882,2024-03-14 19:29:00,251,
285.11,285.2026,285.07,285.19,16931,285.1305,2024-03-14 19:30:00,370,
285.2,285.23,285.02,285.08,18604,285.1028,2024-03-14 19:31:00,394,
285.06,285.08,284.905,285.015,21950,284.9912,2024-03-14 19:32:00,438,
285.015,285.015,284.855,284.895,16481,284.9413,2024-03-14 19:33:00,319,
284.87,284.9,284.83,284.83,13065,284.867,2024-03-14 19:34:00,278,
284.83,284.8499,284.63,284.65,21854,284.7395,2024-03-14 19:35:00,391,
284.665,284.74,284.55,284.62,17575,284.6644,2024-03-14 19:36:00,444,
284.61,284.83,284.56,284.82,12143,284.6656,2024-03-14 19:37:00,336,
284.84,284.99,284.74,284.94,15883,284.8386,2024-03-14 19:38:00,356,
284.96,285.2199,284.94,285.14,12260,285.1206,2024-03-14 19:39:00,335,
285.18,285.21,285.06,285.09,14650,285.1287,2024-03-14 19:40:00,351,
285.13,285.27,285.13,285.25,16179,285.1894,2024-03-14 19:41:00,409,
285.26,285.35,285.18,285.35,15649,285.2694,2024-03-14 19:42:00,392,
285.38,285.52,285.35,285.52,22945,285.4214,2024-03-14 19:43:00,544,
285.54,285.59,285.44,285.565,17797,285.5342,2024-03-14 19:44:00,444,
285.57,285.63,285.47,285.4864,22274,285.5468,2024-03-14 19:45:00,460,
285.4893,285.52,285.2501,285.36,18651,285.3793,2024-03-14 19:46:00,454,
285.36,285.63,285.36,285.41,22099,285.4917,2024-03-14 19:47:00,480,
285.42,285.62,285.415,285.6,17435,285.5314,2024-03-14 19:48:00,470,
285.605,285.67,285.55,285.62,17797,285.614,2024-03-14 19:49:00,468,
285.66,285.82,285.59,285.8,35009,285.736,2024-03-14 19:50:00,780,
285.81,286.31,285.8,286.275,39358,285.9703,2024-03-14 19:51:00,816,
286.26,286.4512,286.23,286.3,32739,286.3222,2024-03-14 19:52:00,687,
286.295,286.36,286.23,286.35,23318,286.3035,2024-03-14 19:53:00,516,
286.36,286.405,286.271,286.36,29125,286.3519,2024-03-14 19:54:00,693,
286.38,286.3949,286.2,286.23,28614,286.2933,2024-03-14 19:55:00,638,
286.2,286.21,286.045,286.155,30187,286.1226,2024-03-14 19:56:00,677,
286.19,286.31,286.13,286.29,27290,286.2296,2024-03-14 19:57:00,609,
286.29,286.35,286.255,286.35,37418,286.3043,2024-03-14 19:58:00,935,
286.35,286.52,286.065,286.5,166131,286.2789,2024-03-14 19:59:00,2845,
286.41,286.41,286.41,286.41,199908,286.41,2024-03-14 20:00:00,38,
286.41,286.41,286.41,286.41,3992,286.41,2024-03-14 20:06:00,2,
286.41,286.41,286.41,286.41,30078,286.41,2024-03-14 20:09:00,4,
286.41,286.41,286.41,286.41,1434,286.4118,2024-03-14 20:13:00,2,
286.55,286.55,286.55,286.55,278,286.5493,2024-03-14 20:15:00,6,
286.85,286.85,286.85,286.85,126,286.8477,2024-03-14 20:18:00,2,
286.75,286.75,286.75,286.75,103,286.75,2024-03-14 20:22:00,2,
286.84,286.84,286.84,286.84,361,286.8172,2024-03-14 20:23:00,11,
286.41,286.41,286.41,286.41,106,286.41,2024-03-14 22:24:00,1,
286.5,286.5,286.5,286.5,300,286.5,2024-03-14 22:50:00,1,
286.41,286.41,286.41,286.41,1319,286.4101,2024-03-14 22:53:00,5,
285.694,285.694,285.694,285.694,300.0,285.694,2024-03-15 12:17:00,1,
286.7,286.71,286.7,286.71,630.0,286.7059,2024-03-15 13:10:00,9,
286.5,286.5,286.5,286.5,737.0,286.5021,2024-03-15 13:15:00,19,
286.43,286.43,286.43,286.43,1060.0,286.4308,2024-03-15 13:17:00,13,
286.12,286.12,286.12,286.12,138.0,286.1243,2024-03-15 13:19:00,5,
285.59,285.59,285.5,285.5,493.0,285.483,2024-03-15 13:24:00,17,
285.11,285.11,285.01,285.01,547.0,285.0676,2024-03-15 13:25:00,14,
285.0,285.0,283.37,283.37,3846.0,284.5669,2024-03-15 13:29:00,72,
283.55,285.37,283.5,285.24,1202826.0,283.6069,2024-03-15 13:30:00,1725,
285.14,285.485,284.86,285.37,21250.0,285.1656,2024-03-15 13:31:00,702,
285.36,285.63,285.086,285.13,14295.0,285.3355,2024-03-15 13:32:00,369,
285.03,285.03,284.38,284.595,15346.0,284.6849,2024-03-15 13:33:00,354,
284.69,284.83,284.31,284.53,12952.0,284.5836,2024-03-15 13:34:00,303,
284.59,284.6656,284.38,284.46,13803.0,284.5246,2024-03-15 13:35:00,344,
284.45,284.71,284.185,284.315,15488.0,284.4479,2024-03-15 13:36:00,370,
284.1275,284.13,283.77,283.77,8885.0,283.9431,2024-03-15 13:37:00,217,
283.7801,284.28,283.7801,284.12,7817.0,284.0878,2024-03-15 13:38:00,269,
284.07,284.22,284.07,284.16,11400.0,284.1222,2024-03-15 13:39:00,224,
284.22,284.25,283.93,284.13,11042.0,284.0718,2024-03-15 13:40:00,346,
284.14,284.57,284.14,284.42,6416.0,284.3551,2024-03-15 13:41:00,198,
284.42,284.6,284.265,284.47,9060.0,284.4355,2024-03-15 13:42:00,252,
284.494,284.69,284.28,284.43,20155.0,284.4817,2024-03-15 13:43:00,430,
284.41,284.45,284.065,284.095,16211.0,284.2327,2024-03-15 13:44:00,260,
284.08,284.26,284.0,284.17,7112.0,284.1125,2024-03-15 13:45:00,214,
284.18,284.18,283.97,284.0,9140.0,284.0707,2024-03-15 13:46:00,229,
284.0,284.085,283.93,284.085,14164.0,283.99,2024-03-15 13:47:00,442,
284.0,284.0,283.695,283.74,11815.0,283.8288,2024-03-15 13:48:00,304,
283.77,283.86,283.52,283.5483,10297.0,283.6848,2024-03-15 13:49:00,280,
283.62,283.735,283.55,283.735,14298.0,283.644,2024-03-15 13:50:00,384,
283.75,283.87,283.75,283.84,8518.0,283.7924,2024-03-15 13:51:00,256,
283.91,284.19,283.9,284.18,8769.0,284.0698,2024-03-15 13:52:00,291,
284.16,284.17,283.745,283.785,6800.0,283.9527,2024-03-15 13:53:00,243,
283.73,283.77,283.495,283.51,9221.0,283.6365,2024-03-15 13:54:00,303,
283.45,283.79,283.45,283.65,7868.0,283.6056,2024-03-15 13:55:00,309,
283.72,283.825,283.48,283.48,11861.0,283.6513,2024-03-15 13:56:00,263,
283.59,283.59,283.455,283.56,6468.0,283.5393,2024-03-15 13:57:00,253,
283.54,283.54,283.38,283.425,12258.0,283.442,2024-03-15 13:58:00,254,
283.38,283.435,283.3375,283.43,10669.0,283.3995,2024-03-15 13:59:00,279,
283.43,283.74,283.26,283.64,12775.0,283.4975,2024-03-15 14:00:00,408,
283.65,283.65,283.23,283.345,7228.0,283.3743,2024-03-15 14:01:00,298,
283.25,283.3046,283.12,283.19,7493.0,283.2208,2024-03-15 14:02:00,264,
283.19,283.34,283.09,283.34,4415.0,283.2132,2024-03-15 14:03:00,178,
283.29,283.36,283.23,283.23,7389.0,283.2829,2024-03-15 14:04:00,214,
283.23,283.5999,283.23,283.5999,14114.0,283.4949,2024-03-15 14:05:00,299,
283.54,283.54,283.2,283.305,8547.0,283.3184,2024-03-15 14:06:00,219,
283.34,283.55,283.32,283.43,7045.0,283.4432,2024-03-15 14:07:00,301,
283.36,283.47,283.27,283.46,7526.0,283.3335,2024-03-15 14:08:00,247,
283.5,283.62,283.46,283.59,7065.0,283.5321,2024-03-15 14:09:00,251,
283.6,283.7004,283.545,283.7004,9929.0,283.6211,2024-03-15 14:10:00,290,
283.8,283.84,283.73,283.73,3945.0,283.8015,2024-03-15 14:11:00,148,
283.68,283.8,283.64,283.8,5735.0,283.6831,2024-03-15 14:12:00,148,
283.81,284.09,283.78,284.09,9127.0,283.866,2024-03-15 14:13:00,226,
284.1,284.31,284.04,284.31,12053.0,284.1309,2024-03-15 14:14:00,229,
284.28,284.37,284.215,284.3,27254.0,284.2884,2024-03-15 14:15:00,481,
284.33,284.43,284.24,284.25,9939.0,284.3462,2024-03-15 14:16:00,179,
284.25,284.38,284.22,284.355,6457.0,284.3135,2024-03-15 14:17:00,194,
284.36,284.415,284.18,284.24,10506.0,284.2962,2024-03-15 14:18:00,263,
284.195,284.49,284.195,284.49,6289.0,284.3168,2024-03-15 14:19:00,171,
284.47,284.73,284.45,284.53,8693.0,284.5761,2024-03-15 14:20:00,212,
284.4583,284.51,284.32,284.32,5958.0,284.4244,2024-03-15 14:21:00,156,
284.35,284.52,284.285,284.4889,8227.0,284.4271,2024-03-15 14:22:00,190,
284.46,284.47,284.3,284.3,4972.0,284.3885,2024-03-15 14:23:00,171,
284.395,284.67,284.3701,284.62,7486.0,284.5263,2024-03-15 14:24:00,158,
284.67,284.77,284.63,284.64,12052.0,284.6975,2024-03-15 14:25:00,261,
284.63,284.67,284.58,284.63,6478.0,284.6231,2024-03-15 14:26:00,160,
284.6,284.6,284.37,284.42,11413.0,284.4555,2024-03-15 14:27:00,251,
